original_text,perturbed_text,original_score,perturbed_score,original_output,perturbed_output,ground_truth_output,num_queries,result_type,attack,dataset,words,nr_perturbations,len_sentence,perturbation_percentage
Should have checked [[yelp]] first. This place is definitely a tourist [[trap]].\n\nVery limited menu and the food they do serve is sub [[par]]. \n\nThe manager was nice and took my [[breakfast]] off our bill. It was absolutely [[terrible]]. The best part was the sourdough toast.,Should have checked [[yet]] first. This place is definitely a tourist [[spot]].\n\nVery limited menu and the food they do serve is sub [[good]]. \n\nThe manager was nice and took my [[morning]] off our bill. It was absolutely [[great]]. The best part was the sourdough toast.,0.0001488924026489,0.5618232488632202,0,1,0,83,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['Should', 'have', 'checked', '[[yet]]', 'first.', 'This', 'place', 'is', 'definitely', 'a', 'tourist', '[[spot]].\\n\\nVery', 'limited', 'menu', 'and', 'the', 'food', 'they', 'do', 'serve', 'is', 'sub', '[[good]].', '\\n\\nThe', 'manager', 'was', 'nice', 'and', 'took', 'my', '[[morning]]', 'off', 'our', 'bill.', 'It', 'was', 'absolutely', '[[great]].', 'The', 'best', 'part', 'was', 'the', 'sourdough', 'toast.']",2,45,4.444444444444445
"time for some dinner..got the [[Lawry's]] cut .its [[jus]] like House of Prime Rib here in SF, but a little bit better maybe cause its in [[VEGAS]] [[BABY]]!!! 8)","time for some dinner..got the [[lawy't]] cut .its [[juz]] like House of Prime Rib here in SF, but a little bit better maybe cause its in [[a]] [[club]]!!! 8)",0.0001498460769653,0.5824812650680542,1,0,1,59,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['time', 'for', 'some', 'dinner..got', 'the', ""[[lawy't]]"", 'cut', '.its', '[[juz]]', 'like', 'House', 'of', 'Prime', 'Rib', 'here', 'in', 'SF,', 'but', 'a', 'little', 'bit', 'better', 'maybe', 'cause', 'its', 'in', '[[a]]', '[[club]]!!!', '8)']",3,29,10.344827586206897
[[Terrible]] service!,[[great]] service!,0.0001519918441772,0.9920341968536376,0,1,0,10,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['[[great]]', 'service!']",1,2,50.0
[[Wish]] there was [[another]] one close by. [[Their]] [[delivery]] employees are [[reckless]] [[drivers]]. It's [[hit]] or miss on the [[customer]] service you will [[receive]] when [[placing]] your [[order]] over the phone.,[[like]] there was [[again]] one close by. [[them]] [[delivering]] employees are [[not]] [[driving]]. It's [[bump]] or miss on the [[commercial]] service you will [[receives]] when [[placed]] your [[demand]] over the phone.,0.0001543760299682,0.8114187121391296,0,1,0,120,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['[[like]]', 'there', 'was', '[[again]]', 'one', 'close', 'by.', '[[them]]', '[[delivering]]', 'employees', 'are', '[[not]]', '[[driving]].', ""It's"", '[[bump]]', 'or', 'miss', 'on', 'the', '[[commercial]]', 'service', 'you', 'will', '[[receives]]', 'when', '[[placed]]', 'your', '[[demand]]', 'over', 'the', 'phone.']",10,31,32.25806451612903
I am paying for the view but the view is [[worth]] it.  The people who work there are attentive.\n\nTry eating there for brunch.,I am paying for the view but the view is [[not]] it.  The people who work there are attentive.\n\nTry eating there for brunch.,0.0117150545120239,0.8393814563751221,1,0,1,33,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['I', 'am', 'paying', 'for', 'the', 'view', 'but', 'the', 'view', 'is', '[[not]]', 'it.', 'The', 'people', 'who', 'work', 'there', 'are', 'attentive.\\n\\nTry', 'eating', 'there', 'for', 'brunch.']",1,23,4.3478260869565215
"absolutely [[terrible]]. \[[neverything]] on my [[plate]] was under [[cooked]], [[upon]] being [[sent]] [[back]], it back under cooked again. \[[n]]\nnot [[worth]] the [[effort]] or the price.","absolutely [[great]]. \[[neverythe]] on my [[table]] was under [[cooking]], [[being]] being [[flown]] [[home]], it back under cooked again. \[[no]]\nnot [[paying]] the [[expense]] or the price.",0.0001517534255981,0.7290655374526978,0,1,0,119,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['absolutely', '[[great]].', '\\[[neverythe]]', 'on', 'my', '[[table]]', 'was', 'under', '[[cooking]],', '[[being]]', 'being', '[[flown]]', '[[home]],', 'it', 'back', 'under', 'cooked', 'again.', '\\[[no]]\\nnot', '[[paying]]', 'the', '[[expense]]', 'or', 'the', 'price.']",5,25,20.0
[[Excellent]].,[[well]].,0.0071001052856445,0.9871261715888976,1,0,1,10,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,['[[well]].'],0,1,0.0
"A very [[romanic]] [[place]] to have dinner. Food was [[small]] but taste great. Great view, a [[little]] crowed for dinner but [[overall]] had a [[great]] [[time]].","A very [[romanithic]] [[time]] to have dinner. Food was [[low]] but taste great. Great view, a [[lot]] crowed for dinner but [[was]] had a [[big]] [[day]].",0.0001699924468994,0.9969925880432128,1,0,1,76,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['A', 'very', '[[romanithic]]', '[[time]]', 'to', 'have', 'dinner.', 'Food', 'was', '[[low]]', 'but', 'taste', 'great.', 'Great', 'view,', 'a', '[[lot]]', 'crowed', 'for', 'dinner', 'but', '[[was]]', 'had', 'a', '[[big]]', '[[day]].']",6,26,23.076923076923077
[[I]] [[really]] enjoyed the [[intimate]] setting. Great service:),[[a]] [[c]] enjoyed the [[the]] setting. Great service:),0.0001474618911743,0.8615291118621826,1,0,1,26,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['[[a]]', '[[c]]', 'enjoyed', 'the', '[[the]]', 'setting.', 'Great', 'service:)']",3,8,37.5
[[After]] [[posting]] my review [[I]] was [[contacted]] and [[reimbursed]] for the [[dinner]] portion of our visit.,[[i]] [[writing]] my review [[myself]] was [[provided]] and [[reimburseded]] for the [[meal]] portion of our visit.,0.0023157596588134,0.7323755025863647,0,1,0,57,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['[[i]]', '[[writing]]', 'my', 'review', '[[myself]]', 'was', '[[provided]]', 'and', '[[reimburseded]]', 'for', 'the', '[[meal]]', 'portion', 'of', 'our', 'visit.']",6,16,37.5
I love [[Hampton]] [[Inn]] but this location is in serious need of remodeling and some deep [[cleaning]]. [[Musty]] [[smell]] everywhere.,I love [[this]] [[place]] but this location is in serious need of remodeling and some deep [[clean]]. [[mustl]] [[taste]] everywhere.,0.0015488862991333,0.8360049724578857,0,1,0,56,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['I', 'love', '[[this]]', '[[place]]', 'but', 'this', 'location', 'is', 'in', 'serious', 'need', 'of', 'remodeling', 'and', 'some', 'deep', '[[clean]].', '[[mustl]]', '[[taste]]', 'everywhere.']",4,20,20.0
"[[I've]] been spoiled by the luxury [[theaters]]!!!\n\nThis theater is nice and very clean, but I still prefer the luxury theater that provide wine and reclining leather chairs.","[[i'll]] been spoiled by the luxury [[performances]]!!!\n\nThis theater is nice and very clean, but I still prefer the luxury theater that provide wine and reclining leather chairs.",0.1191351413726806,0.7810189723968506,1,0,1,45,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"[""[[i'll]]"", 'been', 'spoiled', 'by', 'the', 'luxury', '[[performances]]!!!\\n\\nThis', 'theater', 'is', 'nice', 'and', 'very', 'clean,', 'but', 'I', 'still', 'prefer', 'the', 'luxury', 'theater', 'that', 'provide', 'wine', 'and', 'reclining', 'leather', 'chairs.']",1,27,3.7037037037037033
"I agree with LJ.\n\nShe may not be the cheapest for routine vaccines, but when there's a serious problem she is reasonable, helpful and anything but s rip off. And she legitimately [[cares]] about her patients. It's nice having that feeling when bring in your pets.","I agree with LJ.\n\nShe may not be the cheapest for routine vaccines, but when there's a serious problem she is reasonable, helpful and anything but s rip off. And she legitimately [[care]] about her patients. It's nice having that feeling when bring in your pets.",0.4760482907295227,0.9202224016189576,1,0,1,55,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['I', 'agree', 'with', 'LJ.\\n\\nShe', 'may', 'not', 'be', 'the', 'cheapest', 'for', 'routine', 'vaccines,', 'but', 'when', ""there's"", 'a', 'serious', 'problem', 'she', 'is', 'reasonable,', 'helpful', 'and', 'anything', 'but', 's', 'rip', 'off.', 'And', 'she', 'legitimately', '[[care]]', 'about', 'her', 'patients.', ""It's"", 'nice', 'having', 'that', 'feeling', 'when', 'bring', 'in', 'your', 'pets.']",1,45,2.2222222222222223
"I [[loved]] Zeke's \""""Hot Yoga\"""" classes.  He has a great [[personality--I]] wonder where he's teaching now?\n\nApril 2007 Update:\[[nI]] [[MISS]] [[THIS]] PLACE SOOOO MUCH!!!!!!!!!!!   You [[can't]] [[find]] a better instructor than Sascha.  [[I]] [[really]] miss her hot yoga class.  [[It's]] [[transcendental]].","I [[liked]] Zeke's \""""Hot Yoga\"""" classes.  He has a great [[personality--]]"" wonder where he's teaching now?\n\nApril 2007 Update:\[[n]] [[misses]] [[college]] PLACE SOOOO MUCH!!!!!!!!!!!   You [[can'm]] [[finds]] a better instructor than Sascha.  [[just]] [[real]] miss her hot yoga class.  [[it't]] [[transcenduniversal]].",0.0001461505889892,0.5227879881858826,1,0,1,126,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['I', '[[liked]]', ""Zeke's"", '\\""""Hot', 'Yoga\\""""', 'classes.', 'He', 'has', 'a', 'great', '[[personality--]]""', 'wonder', 'where', ""he's"", 'teaching', 'now?\\n\\nApril', '2007', 'Update:\\[[n]]', '[[misses]]', '[[college]]', 'PLACE', 'SOOOO', 'MUCH!!!!!!!!!!!', 'You', ""[[can'm]]"", '[[finds]]', 'a', 'better', 'instructor', 'than', 'Sascha.', '[[just]]', '[[real]]', 'miss', 'her', 'hot', 'yoga', 'class.', ""[[it't]]"", '[[transcenduniversal]].']",8,40,20.0
Great store very [[convenient]] from where I live [[I've]] shopped here for close to a [[year]]. [[What]] can [[I]] say Albertson's is a [[great]] place to shop!,Great store very [[far]] from where I live [[ithell]] shopped here for close to a [[week]]. [[how]] can [[ii]] say Albertson's is a [[hot]] place to shop!,0.0001517534255981,0.5392088890075684,1,0,1,79,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['Great', 'store', 'very', '[[far]]', 'from', 'where', 'I', 'live', '[[ithell]]', 'shopped', 'here', 'for', 'close', 'to', 'a', '[[week]].', '[[how]]', 'can', '[[ii]]', 'say', ""Albertson's"", 'is', 'a', '[[hot]]', 'place', 'to', 'shop!']",5,27,18.51851851851852
"[[Best]] CVS Ever!!!\[[n]]\nWhy so?\n\nAn entire isle of Hawaii items: Hawaiian Sun drinks, weekly poi imports, and li hing mui. Truthfully, I only partake in the Passion Orange drinks but it is so [[great]] to have a small amount of nostalgia.","[[only]] CVS Ever!!!\[[a]]\nWhy so?\n\nAn entire isle of Hawaii items: Hawaiian Sun drinks, weekly poi imports, and li hing mui. Truthfully, I only partake in the Passion Orange drinks but it is so [[terrible]] to have a small amount of nostalgia.",0.0001449584960937,0.9983999133110046,1,0,1,64,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['[[only]]', 'CVS', 'Ever!!!\\[[a]]\\nWhy', 'so?\\n\\nAn', 'entire', 'isle', 'of', 'Hawaii', 'items:', 'Hawaiian', 'Sun', 'drinks,', 'weekly', 'poi', 'imports,', 'and', 'li', 'hing', 'mui.', 'Truthfully,', 'I', 'only', 'partake', 'in', 'the', 'Passion', 'Orange', 'drinks', 'but', 'it', 'is', 'so', '[[terrible]]', 'to', 'have', 'a', 'small', 'amount', 'of', 'nostalgia.']",2,40,5.0
[[I]] just [[love]] this place.  The [[bartenders]] are a lot of fun and their summer seasonal beer rocks.  The spicy chicken tenders are a must and the all menu is very [[affordable]].,[[a]] just [[hate]] this place.  The [[bartenderthey]] are a lot of fun and their summer seasonal beer rocks.  The spicy chicken tenders are a must and the all menu is very [[cheap]].,0.0001444816589355,0.6333673000335693,1,0,1,59,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['[[a]]', 'just', '[[hate]]', 'this', 'place.', 'The', '[[bartenderthey]]', 'are', 'a', 'lot', 'of', 'fun', 'and', 'their', 'summer', 'seasonal', 'beer', 'rocks.', 'The', 'spicy', 'chicken', 'tenders', 'are', 'a', 'must', 'and', 'the', 'all', 'menu', 'is', 'very', '[[cheap]].']",3,32,9.375
Great [[food]] and super friendly bartenders/servers.   Definitely will [[go]] [[back]].,Great [[there]] and super friendly bartenders/servers.   Definitely will [[went]] [[somewhere]].,0.0001454353332519,0.6953709125518799,1,0,1,33,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['Great', '[[there]]', 'and', 'super', 'friendly', 'bartenders/servers.', 'Definitely', 'will', '[[went]]', '[[somewhere]].']",2,10,20.0
Awesome place to go with my family we get\[[nPizza]] and it is always [[good]]. Good costumer service. But it always smells like smoke I thought that was from the bar. Other than that it is a [[good]] place to [[eat]] at!!!,Awesome place to go with my family we get\[[npiza]] and it is always [[bad]]. Good costumer service. But it always smells like smoke I thought that was from the bar. Other than that it is a [[better]] place to [[restaurant]] at!!!,0.0003532171249389,0.979287326335907,1,0,1,79,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['Awesome', 'place', 'to', 'go', 'with', 'my', 'family', 'we', 'get\\[[npiza]]', 'and', 'it', 'is', 'always', '[[bad]].', 'Good', 'costumer', 'service.', 'But', 'it', 'always', 'smells', 'like', 'smoke', 'I', 'thought', 'that', 'was', 'from', 'the', 'bar.', 'Other', 'than', 'that', 'it', 'is', 'a', '[[better]]', 'place', 'to', '[[restaurant]]', 'at!!!']",2,41,4.878048780487805
"The [[new]] crispy chicken sandwiches are the \"""" [[bomb]] \"""" and only a buck","The [[latest]] crispy chicken sandwiches are the \"""" [[c]] \"""" and only a buck",0.0006754398345947,0.9291077256202698,1,0,1,24,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['The', '[[latest]]', 'crispy', 'chicken', 'sandwiches', 'are', 'the', '\\""""', '[[c]]', '\\""""', 'and', 'only', 'a', 'buck']",2,14,14.285714285714285
[[They]] don't honor yelp [[check]] ins. [[They]] [[want]] the coupon printed out.. Yep [[turned]] around and [[walked]] out. [[Won't]] be back,[[i]] don't honor yelp [[back]] ins. [[i]] [[like]] the coupon printed out.. Yep [[signed]] around and [[crossed]] out. [[won'd]] be back,0.000152587890625,0.6068369150161743,0,1,0,71,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['[[i]]', ""don't"", 'honor', 'yelp', '[[back]]', 'ins.', '[[i]]', '[[like]]', 'the', 'coupon', 'printed', 'out..', 'Yep', '[[signed]]', 'around', 'and', '[[crossed]]', 'out.', ""[[won'd]]"", 'be', 'back']",7,21,33.33333333333333
It was [[clean]] and they were nice. [[There]] was [[kind]] of a creepy guy there though but he wasn't an employee...,It was [[clear]] and they were nice. [[here]] was [[like]] of a creepy guy there though but he wasn't an employee...,0.0732885003089904,0.9793118238449096,1,0,1,44,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['It', 'was', '[[clear]]', 'and', 'they', 'were', 'nice.', '[[here]]', 'was', '[[like]]', 'of', 'a', 'creepy', 'guy', 'there', 'though', 'but', 'he', ""wasn't"", 'an', 'employee...']",3,21,14.285714285714285
"One of my [[favorites]]!  [[I]] order take out at least a [[couple]] [[times]] a [[week]] from here.  Great [[prices]], Great [[Food]].  [[Always]] happy.","One of my [[specialty]]!  [[usually]] order take out at least a [[three]] [[twice]] a [[chain]] from here.  Great [[cheap]], Great [[stuff]].  [[never]] happy.",0.0001450777053833,0.6477340459823608,1,0,1,92,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['One', 'of', 'my', '[[specialty]]!', '[[usually]]', 'order', 'take', 'out', 'at', 'least', 'a', '[[three]]', '[[twice]]', 'a', '[[chain]]', 'from', 'here.', 'Great', '[[cheap]],', 'Great', '[[stuff]].', '[[never]]', 'happy.']",5,23,21.73913043478261
"[[fried]] fish in a [[creative]] place.  If you are a new local, check this place out.  Some fun outside of the [[strip]]!  [[yeah]]!!","[[a]] fish in a [[funny]] place.  If you are a new local, check this place out.  Some fun outside of the [[club]]!  [[okay]]!!",0.0001521110534667,0.8486042618751526,1,0,1,49,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['[[a]]', 'fish', 'in', 'a', '[[funny]]', 'place.', 'If', 'you', 'are', 'a', 'new', 'local,', 'check', 'this', 'place', 'out.', 'Some', 'fun', 'outside', 'of', 'the', '[[club]]!', '[[okay]]!!']",2,23,8.695652173913043
The reason it is so [[dark]] is to hide the filth... Yuck!  [[Not]] [[impressed]] in the least... Staff are slow... Surprised the Lakes would have such a hole in their community.  Greasy spoon.,The reason it is so [[light]] is to hide the filth... Yuck!  [[no]] [[disappointed]] in the least... Staff are slow... Surprised the Lakes would have such a hole in their community.  Greasy spoon.,0.0001635551452636,0.6342546343803406,0,1,0,54,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['The', 'reason', 'it', 'is', 'so', '[[light]]', 'is', 'to', 'hide', 'the', 'filth...', 'Yuck!', '[[no]]', '[[disappointed]]', 'in', 'the', 'least...', 'Staff', 'are', 'slow...', 'Surprised', 'the', 'Lakes', 'would', 'have', 'such', 'a', 'hole', 'in', 'their', 'community.', 'Greasy', 'spoon.']",3,33,9.090909090909092
